order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4565,79,134,Classic Dish x2; Special Meal x1,2025-06-03,12:34:00,Preparing,1137.65
4566,187,79,Classic Dish x3; Deluxe Dish x2,2025-06-21,13:50:00,Preparing,1205.85
4567,136,54,Special Platter x3; Special Dish x1; Deluxe Meal x2; Deluxe Meal x1,2025-01-17,02:38:00,Cancelled,2553.6
4568,190,76,Classic Meal x1,2025-03-19,17:06:00,Completed,288.7
4569,31,178,Chilli Chicken x2,2025-04-19,09:23:00,Completed,505.0
4570,150,139,Classic Platter x2,2025-01-16,19:53:00,Completed,605.3
4571,6,15,Pongal x2; Medu Vada x2; Medu Vada x2; Rasam x2; Medu Vada x3,2025-08-19,06:22:00,Preparing,941.5
4572,119,113,Gobi Manchurian x2; Hot & Sour Soup x2; Dim Sum x3; Schezwan Noodles x2,2025-07-01,22:37:00,Preparing,1697.5
4573,127,88,Special Platter x1,2025-05-31,05:26:00,Completed,322.85
4574,80,157,Special Dish x1; Deluxe Meal x3; Deluxe Dish x3,2025-03-10,04:17:00,Completed,1671.8
4575,116,20,Special Platter x3; Classic Dish x2; Deluxe Meal x3,2024-12-17,05:16:00,Confirmed,2777.15
4576,151,63,Deluxe Platter x2; Special Dish x2; Deluxe Platter x1; Special Platter x1; Classic Meal x2,2025-07-15,13:03:00,Completed,2588.9
4577,184,112,Churros x2; Churros x1; Salsa x2,2025-02-11,12:51:00,Completed,734.5
4578,100,160,Special Meal x3; Classic Platter x1; Classic Dish x1; Classic Meal x2; Classic Dish x3,2025-03-27,19:56:00,Completed,4329.4
4579,164,33,Gobi Manchurian x3; Fried Rice x2; Gobi Manchurian x2; Schezwan Noodles x1; American Chopsuey x1,2025-07-23,12:20:00,Ready for Pickup,1833.5
4580,26,184,Rasam x2; Idli x1; Pongal x2,2024-09-28,19:07:00,Completed,530.0
4581,103,194,Fajitas x1; Burrito x2; Churros x3; Mexican Rice x1; Burrito x2,2025-01-19,20:28:00,Completed,2039.5
4582,152,117,Paneer Tikka x3,2024-09-11,21:32:00,Preparing,923.0
4583,30,92,Lasagna x3; Risotto x1; Margherita Pizza x2; Margherita Pizza x2,2025-06-26,21:04:00,Completed,2600.5
4584,104,160,Deluxe Platter x2; Deluxe Dish x1; Deluxe Platter x3; Special Platter x3,2024-11-22,03:46:00,Pending,2344.9
4585,34,171,Vada x2; Idli x1,2025-08-24,13:15:00,Confirmed,305.0
4586,116,94,Special Dish x1; Special Dish x3; Classic Platter x1; Deluxe Meal x1; Special Meal x1,2025-06-05,02:41:00,Preparing,2307.2
4587,102,54,Special Platter x3,2024-11-10,21:41:00,Confirmed,1152.05
4588,138,127,Garlic Bread x2; Margherita Pizza x3; Bruschetta x2; Risotto x2; Caprese Salad x1,2024-12-19,16:14:00,Cancelled,2283.0
4589,39,92,Fettuccine x1; Caprese Salad x3; Fettuccine x1,2025-06-05,20:15:00,Ready for Pickup,1180.0
4590,6,88,Classic Dish x2; Deluxe Meal x3; Classic Platter x3,2024-12-04,19:17:00,Preparing,2574.8
4591,141,177,Special Dish x2,2025-08-12,20:18:00,Completed,676.1
4592,3,200,Spring Rolls x1; Hot & Sour Soup x3; Chilli Chicken x3; Dim Sum x3,2025-06-28,12:34:00,Ready for Pickup,1932.0
4593,46,34,Deluxe Platter x2; Classic Dish x1,2025-06-02,23:27:00,Completed,1125.5
4594,125,33,Spring Rolls x2; American Chopsuey x1; Chilli Chicken x2,2024-09-21,12:07:00,Completed,1065.5
4595,151,10,Hot & Sour Soup x2; Chilli Chicken x3; Spring Rolls x1; Hakka Noodles x3,2025-04-03,00:13:00,Completed,1785.0
4596,76,52,Manchurian x1; Gobi Manchurian x2; Spring Rolls x2; Hot & Sour Soup x3,2024-09-16,23:11:00,Completed,1448.5
4597,118,62,Fried Rice x3; Chilli Chicken x3; Hot & Sour Soup x1,2024-12-09,23:26:00,Completed,1498.0
4598,131,167,Special Dish x1; Deluxe Dish x1,2024-11-15,21:16:00,Completed,650.2
4599,164,149,Fried Rice x1,2025-06-28,11:55:00,Confirmed,262.5
4600,123,3,Calzone x2; Fettuccine x3; Bruschetta x1,2025-07-11,08:05:00,Completed,1667.5
4601,161,171,Dosa x1; Sambhar x1,2025-04-07,06:42:00,Cancelled,290.5
4602,35,13,Fried Rice x3; Gobi Manchurian x2,2025-02-04,09:19:00,Ready for Pickup,1046.5
4603,197,54,Special Dish x1; Deluxe Platter x1; Classic Dish x2,2024-11-27,16:40:00,Completed,1406.3
4604,105,87,Deluxe Platter x2; Classic Dish x3; Deluxe Platter x3; Special Dish x2; Deluxe Meal x1,2025-07-18,07:24:00,Completed,4830.5
4605,49,126,Classic Meal x3; Special Dish x3; Classic Platter x2,2025-08-13,13:26:00,Completed,3060.0
4606,63,77,Classic Dish x1; Special Meal x3,2025-05-08,12:11:00,Preparing,1406.2
4607,119,117,Tandoori Roti x3,2025-08-20,19:07:00,Confirmed,124.75
4608,173,173,Special Meal x3; Deluxe Meal x2; Special Dish x2,2024-10-31,19:41:00,Completed,2656.0
4609,153,5,Rasam x1; Rasam x1; Uttapam x3; Uttapam x2,2025-03-02,13:52:00,Completed,956.0
4610,57,78,Deluxe Meal x1; Deluxe Platter x1; Special Platter x1; Classic Meal x2; Special Meal x2,2025-05-20,13:47:00,Completed,2869.9
4611,172,196,Special Dish x3; Classic Platter x1; Deluxe Meal x2; Deluxe Meal x2,2025-07-14,20:49:00,Preparing,2605.9
4612,151,39,Classic Dish x1; Deluxe Platter x1; Deluxe Dish x3,2025-08-03,19:39:00,Pending,2052.35
4613,58,22,Bisi Bele Bath x3,2025-07-19,14:28:00,Completed,639.0
4614,68,200,Gobi Manchurian x2; Gobi Manchurian x2; Fried Rice x1; Hakka Noodles x2,2025-08-25,15:06:00,Completed,1367.5
4615,65,65,Classic Platter x2,2024-12-22,18:42:00,Confirmed,546.3
4616,184,196,Classic Dish x2; Special Platter x3; Classic Meal x1; Deluxe Meal x3,2024-10-15,17:54:00,Completed,2759.8
4617,150,77,Classic Platter x3; Special Dish x2; Special Meal x2; Special Dish x2; Special Meal x1,2025-02-17,20:33:00,Completed,3397.9
4618,129,145,Chole Bhature x1; Samosa x1,2024-10-04,20:22:00,Completed,264.0
4619,71,58,Classic Platter x1,2024-10-26,12:55:00,Completed,250.45
4620,46,66,Dosa x1; Vada x3; Rasam x2; Masala Dosa x3,2025-05-30,20:40:00,Completed,1063.0
4621,46,103,Burrito x3; Enchiladas x1,2025-03-21,03:35:00,Completed,1133.0
4622,114,14,Classic Dish x2; Classic Meal x1; Special Meal x3,2025-06-07,20:24:00,Preparing,2367.2
4623,191,168,Vada x1; Rasam x3; Medu Vada x2; Medu Vada x3; Pongal x2,2025-03-25,19:34:00,Completed,972.0
4624,108,73,Classic Meal x1; Special Dish x2; Classic Meal x2; Classic Platter x2; Special Platter x1,2025-08-30,06:21:00,Confirmed,2077.1
4625,70,183,Deluxe Dish x1; Classic Platter x1,2025-05-09,12:06:00,Completed,702.9
4626,111,42,Medu Vada x2; Pongal x3; Rasam x2; Medu Vada x2; Dosa x3,2025-08-31,17:16:00,Completed,1188.0
4627,69,97,Classic Meal x1; Classic Platter x2; Classic Dish x2; Deluxe Platter x3; Deluxe Meal x3,2025-01-26,12:46:00,Confirmed,3838.55
4628,159,116,Special Platter x1; Special Platter x1; Classic Platter x1,2025-02-12,12:01:00,Preparing,1135.25
4629,139,177,Special Platter x3; Deluxe Platter x1; Classic Dish x3; Special Meal x1,2025-02-16,09:05:00,Completed,2999.35
4630,141,111,Churros x3; Tacos x2; Guacamole x2,2025-04-09,05:09:00,Pending,1350.5
4631,106,87,Deluxe Meal x2; Deluxe Dish x3; Special Meal x3,2024-12-01,19:07:00,Preparing,2597.6
4632,159,37,Special Dish x2; Special Dish x1,2025-08-19,18:36:00,Completed,624.85
4633,48,8,Calzone x2; Caprese Salad x3; Garlic Bread x2,2024-12-11,02:48:00,Confirmed,1504.0
4634,60,52,Hot & Sour Soup x3; American Chopsuey x3; Fried Rice x3,2025-06-16,19:45:00,Completed,1793.5
4635,153,2,Dal Makhani x3,2025-01-17,17:43:00,Completed,731.0
4636,159,40,Special Dish x2,2025-03-16,20:20:00,Completed,569.7
4637,69,183,Classic Platter x1,2025-06-13,21:45:00,Preparing,405.7
4638,164,21,Nachos x3,2025-09-05,15:12:00,Completed,637.5
4639,106,149,Chilli Chicken x3; Fried Rice x3; Spring Rolls x2; Gobi Manchurian x1,2024-11-01,10:00:00,Completed,1851.5
4640,183,176,Special Platter x1; Deluxe Platter x3,2025-07-04,20:12:00,Completed,1549.0
4641,104,18,Hakka Noodles x2; Hot & Sour Soup x3; Schezwan Noodles x1,2024-12-24,12:23:00,Completed,1128.5
4642,108,23,Classic Dish x1; Classic Dish x2; Classic Platter x2,2024-10-03,21:51:00,Cancelled,1787.7
4643,149,48,Nachos x1; Mexican Rice x2,2025-05-19,14:45:00,Completed,654.5
4644,88,183,Classic Dish x3; Special Dish x1; Classic Platter x3; Classic Dish x2; Special Dish x3,2024-12-11,19:56:00,Completed,4205.4
4645,128,77,Classic Dish x1; Classic Meal x1; Special Platter x1; Deluxe Meal x1,2024-12-05,10:18:00,Confirmed,1263.75
4646,154,195,Special Meal x2; Classic Meal x3; Deluxe Dish x1,2025-01-26,05:42:00,Completed,2398.0
4647,21,15,Idli x2; Pongal x1; Masala Dosa x1; Dosa x2; Uttapam x3,2025-05-31,13:36:00,Completed,1190.5
4648,45,62,Manchurian x1; Spring Rolls x2; Spring Rolls x2,2024-10-22,12:43:00,Ready for Pickup,914.0
4649,28,15,Vada x2; Medu Vada x2; Sambhar x1; Medu Vada x2,2025-04-17,20:50:00,Completed,615.5
4650,173,139,Deluxe Dish x2; Classic Platter x3; Special Platter x1; Classic Dish x1; Classic Meal x3,2025-07-10,19:03:00,Completed,3823.0
4651,177,80,Special Platter x3,2024-11-29,21:22:00,Completed,592.6
4652,163,46,Margherita Pizza x2; Bruschetta x1,2025-05-10,13:35:00,Preparing,835.0
4653,84,31,Special Platter x1; Special Meal x2; Special Meal x2,2025-03-05,01:53:00,Pending,2076.75
4654,77,165,Rasam x3; Idli x2; Dosa x2; Vada x1; Sambhar x2,2025-08-08,20:56:00,Completed,977.5
4655,113,144,Deluxe Meal x2; Special Dish x3; Classic Meal x1; Special Dish x1; Deluxe Platter x1,2025-07-24,19:04:00,Confirmed,2572.55
4656,123,192,Special Dish x1; Special Meal x1; Special Meal x2; Special Meal x3,2025-01-21,20:53:00,Completed,2026.85
4657,122,14,Classic Dish x3; Deluxe Dish x1; Deluxe Dish x1; Deluxe Meal x3; Deluxe Platter x3,2024-12-20,19:32:00,Completed,2919.3
4658,79,89,Pongal x3; Sambhar x3; Bisi Bele Bath x3,2025-06-07,19:12:00,Cancelled,1213.5
4659,15,70,Special Dish x3,2024-11-07,12:49:00,Confirmed,1620.65
4660,31,93,Deluxe Dish x1; Deluxe Dish x1; Deluxe Platter x1; Classic Platter x3; Deluxe Platter x3,2025-05-02,21:16:00,Completed,3413.15
4661,114,51,Garlic Bread x1; Lasagna x3,2025-03-11,19:24:00,Completed,1177.0
4662,91,87,Classic Meal x1; Special Dish x3; Classic Dish x1; Classic Platter x2,2024-10-27,19:56:00,Completed,2060.65
4663,116,153,Special Dish x3; Deluxe Meal x1; Classic Dish x2,2024-11-23,04:27:00,Confirmed,2216.3
4664,43,12,Guacamole x1,2025-08-09,13:57:00,Completed,244.0
4665,58,71,Special Meal x1,2025-01-05,19:40:00,Confirmed,468.85
4666,189,8,Garlic Bread x1; Fettuccine x1; Risotto x3; Caprese Salad x2; Garlic Bread x1,2024-10-18,12:14:00,Completed,1737.0
4667,62,158,Deluxe Dish x2; Deluxe Dish x2; Special Dish x1; Deluxe Dish x3,2025-05-30,01:20:00,Completed,3376.2
4668,127,182,Samosa x1; Samosa x1; Tandoori Roti x1,2025-01-10,01:09:00,Completed,180.25
4669,192,69,Calzone x3,2025-03-14,12:41:00,Completed,974.5
4670,181,133,Special Dish x1; Classic Platter x1; Classic Dish x2,2025-02-18,04:19:00,Completed,1684.25
4671,137,182,Biryani x1; Palak Paneer x3; Naan x3; Biryani x2; Chole Bhature x2,2025-06-03,18:11:00,Completed,2465.0
4672,160,107,Classic Dish x3; Special Dish x2; Special Meal x2; Special Meal x3; Special Platter x1,2025-08-13,09:39:00,Preparing,4538.85
4673,29,93,Classic Platter x3; Deluxe Platter x2; Deluxe Dish x3; Deluxe Dish x2; Classic Dish x3,2024-12-22,10:01:00,Confirmed,3546.4
4674,28,176,Special Platter x1,2025-06-21,19:00:00,Completed,242.8
4675,96,147,Samosa x2; Dal Makhani x1; Palak Paneer x1; Biryani x3,2024-10-19,20:18:00,Preparing,1645.0
4676,16,86,Sambhar x2; Pongal x2,2024-09-17,00:32:00,Confirmed,451.0
4677,59,142,Medu Vada x3; Medu Vada x3,2025-06-13,21:05:00,Preparing,477.0
4678,118,168,Masala Dosa x2,2025-06-29,14:54:00,Completed,388.0
4679,126,58,Deluxe Dish x2; Special Meal x2,2024-12-31,15:27:00,Completed,1366.2
4680,107,55,Chole Bhature x1; Butter Chicken x1; Dal Makhani x1; Samosa x1; Dal Makhani x1,2025-05-06,02:39:00,Preparing,1120.5
4681,36,123,Butter Chicken x1; Palak Paneer x2; Tandoori Roti x3,2025-01-26,19:16:00,Ready for Pickup,1042.25
4682,13,43,Uttapam x1; Dosa x3,2025-07-31,14:41:00,Preparing,561.0
4683,138,187,Dim Sum x3,2025-03-23,20:16:00,Preparing,608.5
4684,133,134,Deluxe Dish x3; Deluxe Platter x3,2025-01-04,11:17:00,Completed,1867.8
4685,24,137,Classic Dish x2,2025-04-19,01:09:00,Completed,546.3
4686,185,73,Special Dish x2; Deluxe Meal x3; Special Meal x1; Deluxe Meal x3,2025-02-18,08:40:00,Completed,2594.95
4687,68,30,Deluxe Meal x1; Classic Dish x2; Classic Dish x3,2025-03-29,21:56:00,Preparing,2085.95
4688,110,107,Special Platter x2; Classic Dish x2; Special Platter x3,2024-11-10,21:11:00,Completed,2547.6
4689,115,72,Classic Meal x2; Deluxe Meal x3; Classic Dish x1,2024-09-26,13:12:00,Cancelled,2435.05
4690,122,177,Deluxe Meal x2; Special Meal x1,2024-10-06,12:15:00,Confirmed,784.65
4691,16,167,Classic Meal x1,2024-10-28,11:49:00,Completed,473.05
4692,139,101,Quesadilla x1; Burrito x1,2025-01-27,13:44:00,Ready for Pickup,524.0
4693,128,73,Deluxe Platter x3; Special Meal x2; Special Meal x1; Deluxe Dish x1,2025-06-24,02:58:00,Completed,2398.9
4694,152,117,Butter Chicken x3; Naan x3; Rajma Chawal x1,2024-10-26,21:39:00,Completed,1548.5
4695,177,101,Salsa x3; Nachos x2; Nachos x3,2025-05-31,20:21:00,Completed,1387.5
4696,42,27,Deluxe Dish x1; Deluxe Meal x3; Classic Platter x1,2025-08-13,20:03:00,Confirmed,1541.75
4697,111,17,Idli x2; Bisi Bele Bath x2; Uttapam x1; Vada x1; Pongal x3,2025-07-04,21:22:00,Completed,1160.5
4698,18,77,Deluxe Meal x1; Deluxe Meal x1; Deluxe Platter x3,2024-12-21,21:38:00,Confirmed,1707.5
4699,112,36,Palak Paneer x1; Biryani x1; Rajma Chawal x2; Butter Chicken x2,2025-04-24,01:29:00,Completed,1808.0
4700,45,54,Classic Platter x3; Special Meal x2,2025-07-07,09:40:00,Ready for Pickup,2297.7
4701,108,57,Quesadilla x1; Burrito x3; Salsa x3; Burrito x3; Fajitas x1,2025-01-28,19:55:00,Completed,2458.5
4702,123,113,Dim Sum x3; Manchurian x1,2025-04-11,21:50:00,Completed,797.5
4703,160,119,Deluxe Meal x3; Deluxe Dish x3,2025-02-15,13:43:00,Preparing,1711.2
4704,194,171,Vada x3; Uttapam x3; Bisi Bele Bath x3; Idli x2; Bisi Bele Bath x1,2025-02-09,19:39:00,Completed,1661.5
4705,140,114,Special Platter x3; Deluxe Dish x2; Classic Platter x2; Deluxe Dish x2; Deluxe Dish x1,2025-01-04,10:00:00,Pending,4357.65
4706,116,93,Special Meal x3; Classic Meal x3; Special Platter x3,2024-09-09,02:04:00,Completed,2050.5
4707,39,140,Special Platter x3; Special Meal x3,2025-05-17,19:46:00,Completed,2546.05
4708,175,103,Churros x1,2024-11-23,13:04:00,Completed,210.5
4709,67,11,Calzone x3; Margherita Pizza x1,2025-02-05,01:10:00,Completed,1293.5
4710,46,174,Deluxe Meal x1; Classic Meal x1; Deluxe Platter x3,2025-05-08,13:11:00,Completed,1830.45
4711,91,128,Chilli Chicken x1,2025-08-13,20:12:00,Preparing,295.0
4712,147,45,Churros x2; Tacos x3,2025-07-24,19:11:00,Completed,1074.0
4713,154,20,Deluxe Meal x3; Deluxe Meal x2; Special Meal x2; Classic Platter x1,2025-03-01,19:56:00,Completed,3101.2
4714,7,185,Deluxe Meal x1; Classic Dish x2; Deluxe Platter x1,2025-01-09,21:29:00,Completed,1419.4
4715,65,121,Churros x3,2025-02-02,19:26:00,Completed,506.5
4716,126,60,Margherita Pizza x1,2025-03-22,21:36:00,Completed,350.0
4717,103,99,Tacos x1,2024-11-28,00:41:00,Completed,271.0
4718,177,180,Risotto x1; Garlic Bread x3; Lasagna x1; Garlic Bread x2,2025-08-13,07:01:00,Completed,1278.5
4719,26,43,Rasam x3; Bisi Bele Bath x1; Idli x1,2024-10-23,21:01:00,Preparing,602.0
4720,67,166,Classic Meal x1,2025-05-20,17:25:00,Ready for Pickup,256.2
4721,90,41,Enchiladas x1; Salsa x2; Enchiladas x2,2025-07-03,18:14:00,Completed,1135.5
4722,155,83,Classic Platter x2,2025-03-08,14:39:00,Completed,543.0
4723,95,174,Special Dish x3; Special Platter x2; Classic Dish x2; Special Meal x1,2025-04-21,14:23:00,Completed,2632.4
4724,148,160,Deluxe Dish x3; Classic Dish x3; Classic Platter x1,2024-10-18,16:14:00,Completed,3096.35
4725,121,19,Guacamole x2,2025-07-15,02:06:00,Completed,403.0
4726,58,169,Guacamole x2; Churros x3; Tacos x2; Churros x3,2025-01-22,14:34:00,Completed,1802.0
4727,49,154,Dal Makhani x3,2025-06-10,20:30:00,Completed,752.0
4728,10,87,Classic Platter x2; Special Platter x3,2025-08-01,12:46:00,Completed,2207.85
4729,47,148,Hakka Noodles x1; American Chopsuey x3; Hot & Sour Soup x3; Hot & Sour Soup x1,2025-07-01,21:00:00,Completed,1524.5
4730,65,24,Classic Dish x3; Classic Meal x3; Deluxe Platter x1,2025-05-08,00:16:00,Completed,2648.3
4731,53,37,Special Platter x3,2024-11-25,12:24:00,Preparing,1625.85
4732,178,49,Sambhar x3; Pongal x3,2025-03-09,19:19:00,Completed,632.5
4733,24,17,Pongal x3; Sambhar x2; Pongal x2,2025-04-24,09:44:00,Ready for Pickup,775.0
4734,182,161,Special Meal x1; Deluxe Dish x1; Deluxe Dish x1,2024-10-15,17:36:00,Cancelled,899.2
4735,65,122,Special Meal x1; Special Meal x3; Special Platter x1; Deluxe Meal x2,2025-03-17,21:09:00,Completed,2888.8
4736,70,15,Masala Dosa x2; Rasam x2; Idli x1; Vada x2,2025-06-28,19:00:00,Completed,756.0
4737,172,27,Special Platter x3; Special Dish x3; Special Dish x1,2025-05-05,03:14:00,Preparing,3480.9
4738,119,8,Bruschetta x3; Margherita Pizza x1; Calzone x2,2025-07-01,13:39:00,Preparing,1459.0
4739,9,106,Gobi Manchurian x2; Fried Rice x2,2025-07-08,05:36:00,Ready for Pickup,828.0
4740,30,158,Classic Platter x3; Classic Meal x3; Deluxe Meal x3; Special Dish x1,2025-04-11,21:30:00,Completed,3623.15
4741,51,187,Gobi Manchurian x2; Schezwan Noodles x2; Schezwan Noodles x3,2025-03-19,05:53:00,Confirmed,1464.0
4742,105,156,Deluxe Dish x1; Special Platter x2; Special Dish x1,2025-02-08,12:25:00,Completed,1600.8
4743,142,176,Classic Meal x1; Deluxe Dish x1; Classic Dish x3,2025-07-29,21:04:00,Pending,1994.5
4744,44,55,Tandoori Roti x3; Dal Makhani x2; Chole Bhature x3; Palak Paneer x2; Tandoori Roti x2,2024-09-09,01:32:00,Ready for Pickup,1758.25
4745,67,139,Deluxe Platter x3; Classic Dish x3; Special Meal x3; Classic Meal x3; Classic Platter x3,2024-11-06,19:53:00,Completed,6010.95
4746,78,197,Dosa x2; Dosa x1; Bisi Bele Bath x3,2025-07-28,21:36:00,Completed,1023.0
4747,153,79,Deluxe Platter x1,2024-09-07,22:33:00,Completed,538.95
4748,5,48,Salsa x2,2024-12-28,08:34:00,Cancelled,271.0
4749,129,24,Special Dish x3; Special Dish x2; Deluxe Meal x2,2024-12-05,16:37:00,Confirmed,1684.35
4750,60,139,Special Platter x3; Deluxe Platter x1; Special Dish x1,2024-10-26,06:22:00,Completed,1602.15
4751,144,131,Margherita Pizza x2; Pasta Alfredo x2; Lasagna x2,2024-10-06,07:06:00,Confirmed,1937.0
4752,29,23,Deluxe Platter x2; Classic Platter x1; Special Platter x2,2024-11-20,03:43:00,Completed,1660.55
4753,100,137,Special Meal x1,2024-11-16,13:37:00,Completed,272.1
4754,126,60,Caprese Salad x3,2025-03-20,12:06:00,Completed,637.0
4755,163,101,Salsa x1,2024-12-12,07:19:00,Pending,166.0
4756,163,46,Margherita Pizza x2; Risotto x1; Pasta Alfredo x1,2025-07-02,13:21:00,Cancelled,1220.5
4757,182,164,Classic Meal x2; Special Meal x2,2024-11-24,03:38:00,Pending,1237.4
4758,62,22,Medu Vada x2; Medu Vada x2,2024-10-16,13:22:00,Ready for Pickup,351.0
4759,103,157,Classic Dish x1; Special Dish x3; Deluxe Platter x2; Classic Meal x1; Classic Platter x3,2025-03-16,19:30:00,Completed,3127.5
4760,9,18,Schezwan Noodles x1; Gobi Manchurian x2; Hakka Noodles x3,2025-06-19,07:44:00,Completed,1230.0
4761,160,34,Deluxe Meal x1; Special Meal x2; Special Meal x3,2025-01-25,20:15:00,Confirmed,1756.65
4762,68,162,Mexican Rice x2; Mexican Rice x2,2024-12-21,19:45:00,Completed,826.0
4763,174,126,Special Dish x1; Deluxe Platter x3,2025-08-27,19:15:00,Preparing,1198.15
4764,79,2,Paneer Tikka x3; Palak Paneer x3; Rajma Chawal x3; Biryani x2,2025-05-18,12:37:00,Completed,3034.0
4765,39,115,Deluxe Dish x3; Classic Meal x2; Classic Platter x2,2025-06-09,21:56:00,Completed,2568.65
4766,150,25,Deluxe Dish x3; Classic Dish x2,2025-07-23,21:11:00,Ready for Pickup,2029.55
4767,101,44,Classic Meal x2,2024-12-18,02:46:00,Preparing,661.8
4768,77,38,Idli x2; Vada x3; Bisi Bele Bath x2,2025-01-28,06:04:00,Completed,820.5
4769,15,66,Sambhar x1; Dosa x3; Dosa x2; Vada x2,2025-04-22,21:57:00,Ready for Pickup,930.5
4770,177,3,Garlic Bread x1; Garlic Bread x3; Fettuccine x3,2025-08-12,13:30:00,Ready for Pickup,1397.5
4771,185,155,Hot & Sour Soup x2; Hot & Sour Soup x1,2025-05-01,20:11:00,Completed,521.5
4772,44,124,Sambhar x3; Idli x1; Medu Vada x3; Pongal x3; Bisi Bele Bath x1,2025-09-06,20:32:00,Confirmed,1130.0
4773,28,41,Mexican Rice x3; Churros x2; Salsa x3,2025-08-22,18:18:00,Completed,1263.0
4774,130,19,Guacamole x3; Tacos x2; Churros x1; Quesadilla x2; Enchiladas x2,2024-09-16,19:18:00,Completed,2166.5
4775,144,109,Uttapam x1; Rasam x3; Bisi Bele Bath x3; Sambhar x3,2025-07-02,01:54:00,Preparing,1283.5
4776,118,20,Deluxe Meal x1; Classic Platter x3; Deluxe Meal x1; Special Meal x1,2025-05-02,20:32:00,Pending,2368.3
4777,124,129,Guacamole x2; Salsa x1; Burrito x2; Mexican Rice x2,2025-05-23,21:56:00,Completed,1382.0
4778,170,62,Schezwan Noodles x1; Hot & Sour Soup x1,2024-11-04,12:15:00,Completed,422.5
4779,19,54,Classic Platter x2; Classic Dish x2; Deluxe Dish x3; Special Dish x1,2024-11-23,12:51:00,Completed,2785.3
4780,107,57,Enchiladas x3; Enchiladas x1; Guacamole x1; Enchiladas x1; Tacos x2,2025-06-04,20:47:00,Completed,2097.5
4781,6,188,Classic Meal x1; Deluxe Platter x1; Classic Meal x1; Classic Meal x3,2025-08-21,22:32:00,Confirmed,2154.25
4782,135,161,Special Dish x2; Deluxe Dish x1; Special Meal x3; Deluxe Meal x1; Special Platter x3,2025-03-27,08:56:00,Completed,4114.4
4783,66,158,Classic Meal x2; Classic Platter x1; Classic Meal x1; Deluxe Meal x3; Classic Dish x1,2025-03-09,20:20:00,Preparing,3656.45
